battle_id,category,model,value
battle_09707,Hard Prompt,gemini-2.5-pro,0
battle_09708,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09708,Hard Prompt,gemini-2.5-flash,1
battle_09709,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09709,Hard Prompt,kimi-k2-0711-preview,0
battle_09710,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09710,Hard Prompt,claude-opus-4-20250514,1
battle_09711,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09711,Hard Prompt,gemini-2.5-flash,0
battle_09712,Hard Prompt,claude-opus-4-20250514,1
battle_09712,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09713,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09713,Hard Prompt,claude-opus-4-20250514,0
battle_09714,Hard Prompt,gemini-2.5-pro,1
battle_09714,Hard Prompt,claude-opus-4-20250514,0
battle_09715,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09715,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09716,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09716,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09717,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09717,Hard Prompt,gemini-2.5-flash,0
battle_09718,Hard Prompt,grok-3-preview-02-24,1
battle_09718,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09719,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09719,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09720,Hard Prompt,claude-opus-4-20250514,1
battle_09720,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09721,Hard Prompt,o3-2025-04-16,0
battle_09721,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_09722,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09722,Hard Prompt,gemini-2.5-pro,1
battle_09723,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09723,Hard Prompt,gemini-2.5-pro,1
battle_09724,Hard Prompt,gemini-2.5-flash,0
battle_09724,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09725,Hard Prompt,gemini-2.5-pro,1
battle_09725,Hard Prompt,grok-3-preview-02-24,0
battle_09726,Hard Prompt,gemini-2.5-flash,1
battle_09726,Hard Prompt,claude-opus-4-20250514,0
battle_09727,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09727,Hard Prompt,gemini-2.5-pro-preview-03-25,0
battle_09728,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09728,Hard Prompt,deepseek-r1-0528,0
battle_09729,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09729,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_09730,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09730,Hard Prompt,gemini-2.5-pro,1
battle_09731,Hard Prompt,gemini-2.5-flash,0
battle_09731,Hard Prompt,kimi-k2-0711-preview,1
battle_09732,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09732,Hard Prompt,deepseek-r1-0528,1
battle_09733,Hard Prompt,claude-opus-4-20250514,0
battle_09733,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09734,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09734,Hard Prompt,o3-2025-04-16,1
battle_09735,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09735,Hard Prompt,kimi-k2-0711-preview,1
battle_09736,Hard Prompt,gemini-2.5-pro,0
battle_09736,Hard Prompt,o3-2025-04-16,1
battle_09737,Hard Prompt,claude-opus-4-20250514,0
battle_09737,Hard Prompt,o3-2025-04-16,1
battle_09738,Hard Prompt,deepseek-r1-0528,1
battle_09738,Hard Prompt,gemini-2.5-flash,0
battle_09739,Hard Prompt,deepseek-r1-0528,0
battle_09739,Hard Prompt,gemini-2.5-flash,1
battle_09740,Hard Prompt,claude-opus-4-20250514,0
battle_09740,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09741,Hard Prompt,claude-opus-4-20250514,1
battle_09741,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09742,Hard Prompt,deepseek-r1-0528,0
battle_09742,Hard Prompt,o3-2025-04-16,1
battle_09743,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09743,Hard Prompt,o3-2025-04-16,0
battle_09744,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09744,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09745,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09745,Hard Prompt,claude-opus-4-20250514,1
battle_09746,Hard Prompt,grok-3-preview-02-24,0
battle_09746,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_09747,Hard Prompt,grok-3-preview-02-24,1
battle_09747,Hard Prompt,deepseek-r1-0528,0
battle_09748,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09748,Hard Prompt,gemini-2.5-flash,1
battle_09749,Hard Prompt,deepseek-r1-0528,0
battle_09749,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_09750,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09750,Hard Prompt,claude-opus-4-20250514,0
battle_09751,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09751,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09752,Hard Prompt,gemini-2.5-pro,1
battle_09752,Hard Prompt,grok-3-preview-02-24,0
battle_09753,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09753,Hard Prompt,o3-2025-04-16,0
battle_09754,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_09754,Hard Prompt,o3-2025-04-16,0
battle_09755,Hard Prompt,claude-opus-4-20250514,0
battle_09755,Hard Prompt,gemini-2.5-pro,1
battle_09756,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_09756,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09757,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09757,Hard Prompt,deepseek-r1-0528,0
battle_09758,Hard Prompt,kimi-k2-0711-preview,1
battle_09758,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09759,Hard Prompt,claude-opus-4-20250514,1
battle_09759,Hard Prompt,kimi-k2-0711-preview,0
battle_09760,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09760,Hard Prompt,claude-opus-4-20250514,0
battle_09761,Hard Prompt,gemini-2.5-flash,0
battle_09761,Hard Prompt,o3-2025-04-16,1
battle_09762,Hard Prompt,grok-4-0709,1
battle_09762,Hard Prompt,o3-2025-04-16,0
battle_09763,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09763,Hard Prompt,o3-2025-04-16,1
battle_09764,Hard Prompt,gemini-2.5-flash,0
battle_09764,Hard Prompt,claude-opus-4-20250514,1
battle_09765,Hard Prompt,deepseek-r1-0528,1
battle_09765,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09766,Hard Prompt,gemini-2.5-flash,1
battle_09766,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09767,Hard Prompt,grok-3-preview-02-24,1
battle_09767,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09768,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09768,Hard Prompt,grok-3-preview-02-24,1
battle_09769,Hard Prompt,claude-opus-4-20250514,1
battle_09769,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09770,Hard Prompt,claude-opus-4-20250514,0
battle_09770,Hard Prompt,gemini-2.5-pro,1
battle_09771,Hard Prompt,claude-opus-4-20250514,0
battle_09771,Hard Prompt,gemini-2.5-pro,1
battle_09772,Hard Prompt,gemini-2.5-pro,1
battle_09772,Hard Prompt,claude-opus-4-20250514,0
battle_09773,Hard Prompt,deepseek-r1-0528,0
battle_09773,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09774,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09774,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09775,Hard Prompt,gemini-2.5-pro,0
battle_09775,Hard Prompt,gemini-2.5-flash,1
battle_09776,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09776,Hard Prompt,grok-3-preview-02-24,0
battle_09777,Hard Prompt,claude-opus-4-20250514,1
battle_09777,Hard Prompt,grok-3-preview-02-24,0
battle_09778,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09778,Hard Prompt,claude-opus-4-20250514,0
battle_09779,Hard Prompt,deepseek-r1-0528,0
battle_09779,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09780,Hard Prompt,claude-opus-4-20250514,0
battle_09780,Hard Prompt,deepseek-r1-0528,1
battle_09781,Hard Prompt,grok-4-0709,0
battle_09781,Hard Prompt,gemini-2.5-pro,1
battle_09782,Hard Prompt,gemini-2.5-flash,1
battle_09782,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09783,Hard Prompt,gemini-2.5-flash,1
battle_09783,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09784,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09784,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09785,Hard Prompt,deepseek-r1-0528,1
battle_09785,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09786,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09786,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09787,Hard Prompt,gemini-2.5-flash,1
battle_09787,Hard Prompt,claude-opus-4-20250514,0
battle_09788,Hard Prompt,deepseek-r1-0528,0
battle_09788,Hard Prompt,gemini-2.5-pro,1
battle_09789,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09789,Hard Prompt,gemini-2.5-pro-preview-03-25,1
battle_09790,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09790,Hard Prompt,claude-opus-4-20250514,1
battle_09791,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09791,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09792,Hard Prompt,o3-2025-04-16,1
battle_09792,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09793,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09793,Hard Prompt,gemini-2.5-flash,0
battle_09794,Hard Prompt,claude-opus-4-20250514,0
battle_09794,Hard Prompt,o3-2025-04-16,1
battle_09795,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09795,Hard Prompt,o3-2025-04-16,1
battle_09796,Hard Prompt,o3-2025-04-16,1
battle_09796,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09797,Hard Prompt,o3-2025-04-16,1
battle_09797,Hard Prompt,gemini-2.5-pro,0
battle_09798,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09798,Hard Prompt,grok-3-preview-02-24,1
battle_09799,Hard Prompt,kimi-k2-0711-preview,1
battle_09799,Hard Prompt,grok-3-preview-02-24,0
battle_09800,Hard Prompt,grok-3-preview-02-24,0
battle_09800,Hard Prompt,o3-2025-04-16,1
battle_09801,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09801,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09802,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09802,Hard Prompt,o3-2025-04-16,0
battle_09803,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09803,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09804,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09804,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_09805,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09805,Hard Prompt,gemini-2.5-flash,1
battle_09806,Hard Prompt,deepseek-r1-0528,0
battle_09806,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09807,Hard Prompt,deepseek-r1-0528,1
battle_09807,Hard Prompt,claude-opus-4-20250514,0
battle_09808,Hard Prompt,gemini-2.5-flash,1
battle_09808,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09809,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09809,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09810,Hard Prompt,gemini-2.5-pro,1
battle_09810,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09811,Hard Prompt,claude-opus-4-20250514,1
battle_09811,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09812,Hard Prompt,gemini-2.5-pro,1
battle_09812,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09813,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09813,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09814,Hard Prompt,claude-opus-4-20250514,0
battle_09814,Hard Prompt,gemini-2.5-flash,1
battle_09815,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09815,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09816,Hard Prompt,deepseek-r1-0528,0
battle_09816,Hard Prompt,gemini-2.5-pro,1
battle_09817,Hard Prompt,claude-opus-4-20250514,1
battle_09817,Hard Prompt,gemini-2.5-flash,0
battle_09818,Hard Prompt,claude-opus-4-20250514,0
battle_09818,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_09819,Hard Prompt,gemini-2.5-pro,0
battle_09819,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09820,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09820,Hard Prompt,claude-opus-4-20250514,1
battle_09821,Hard Prompt,gemini-2.5-flash,1
battle_09821,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09822,Hard Prompt,gemini-2.5-flash,1
battle_09822,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09823,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09823,Hard Prompt,gemini-2.5-flash,1
battle_09824,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09824,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09825,Hard Prompt,gemini-2.5-flash,1
battle_09825,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09826,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09826,Hard Prompt,grok-3-preview-02-24,1
battle_09827,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09827,Hard Prompt,claude-opus-4-20250514,0
battle_09828,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09828,Hard Prompt,claude-opus-4-20250514,1
battle_09829,Hard Prompt,gemini-2.5-pro,1
battle_09829,Hard Prompt,claude-opus-4-20250514,0
battle_09830,Hard Prompt,deepseek-r1-0528,1
battle_09830,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09831,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09831,Hard Prompt,gemini-2.5-pro,1
battle_09832,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09832,Hard Prompt,deepseek-r1-0528,0
battle_09833,Hard Prompt,gemini-2.5-flash,0
battle_09833,Hard Prompt,claude-opus-4-20250514,1
battle_09834,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09834,Hard Prompt,gemini-2.5-pro,1
battle_09835,Hard Prompt,gemini-2.5-flash,0
battle_09835,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09836,Hard Prompt,kimi-k2-0711-preview,0
battle_09836,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09837,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09837,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09838,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09838,Hard Prompt,claude-opus-4-20250514,0
battle_09839,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09839,Hard Prompt,deepseek-r1-0528,0
battle_09840,Hard Prompt,gemini-2.5-flash,1
battle_09840,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09841,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09841,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09842,Hard Prompt,deepseek-r1-0528,0
battle_09842,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_09843,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09843,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09844,Hard Prompt,claude-opus-4-20250514,1
battle_09844,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09845,Hard Prompt,claude-opus-4-20250514,1
battle_09845,Hard Prompt,o3-2025-04-16,0
battle_09846,Hard Prompt,o3-2025-04-16,1
battle_09846,Hard Prompt,gemini-2.5-flash,0
battle_09847,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09847,Hard Prompt,o3-2025-04-16,0
battle_09848,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09848,Hard Prompt,o3-2025-04-16,1
battle_09849,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09849,Hard Prompt,o3-2025-04-16,1
battle_09850,Hard Prompt,claude-opus-4-20250514,0
battle_09850,Hard Prompt,gemini-2.5-flash,1
battle_09851,Hard Prompt,claude-opus-4-20250514,1
battle_09851,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09852,Hard Prompt,gemini-2.5-flash,1
battle_09852,Hard Prompt,claude-opus-4-20250514,0
battle_09853,Hard Prompt,kimi-k2-0711-preview,0
battle_09853,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09854,Hard Prompt,gemini-2.5-pro,1
battle_09854,Hard Prompt,claude-opus-4-20250514,0
battle_09855,Hard Prompt,grok-3-preview-02-24,1
battle_09855,Hard Prompt,gemini-2.5-pro,0
battle_09856,Hard Prompt,grok-3-preview-02-24,1
battle_09856,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09857,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09857,Hard Prompt,grok-3-preview-02-24,1
battle_09858,Hard Prompt,grok-4-0709,1
battle_09858,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09859,Hard Prompt,gemini-2.5-flash,1
battle_09859,Hard Prompt,claude-opus-4-20250514,0
battle_09860,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09860,Hard Prompt,deepseek-r1-0528,1
battle_09861,Hard Prompt,gemini-2.5-pro,0
battle_09861,Hard Prompt,kimi-k2-0711-preview,1
battle_09862,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09862,Hard Prompt,o3-2025-04-16,0
battle_09863,Hard Prompt,gemini-2.5-pro-preview-05-06,1
battle_09863,Hard Prompt,deepseek-r1-0528,0
battle_09864,Hard Prompt,gemini-2.5-pro,0
battle_09864,Hard Prompt,deepseek-r1-0528,1
battle_09865,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09865,Hard Prompt,claude-opus-4-20250514,1
battle_09866,Hard Prompt,grok-3-preview-02-24,1
battle_09866,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09867,Hard Prompt,gemini-2.5-flash,1
battle_09867,Hard Prompt,o3-2025-04-16,0
battle_09868,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09868,Hard Prompt,deepseek-r1-0528,1
battle_09869,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09869,Hard Prompt,claude-opus-4-20250514,0
battle_09870,Hard Prompt,o3-2025-04-16,0
battle_09870,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09871,Hard Prompt,gemini-2.5-pro,0
battle_09871,Hard Prompt,grok-4-0709,1
battle_09872,Hard Prompt,gemini-2.5-flash,1
battle_09872,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09873,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09873,Hard Prompt,grok-4-0709,0
battle_09874,Hard Prompt,grok-3-preview-02-24,1
battle_09874,Hard Prompt,gemini-2.5-flash,0
battle_09875,Hard Prompt,grok-3-preview-02-24,1
battle_09875,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09876,Hard Prompt,claude-opus-4-20250514,1
battle_09876,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09877,Hard Prompt,gemini-2.5-flash,1
battle_09877,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09878,Hard Prompt,gemini-2.5-pro,0
battle_09878,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09879,Hard Prompt,o3-2025-04-16,1
battle_09879,Hard Prompt,gemini-2.5-pro,0
battle_09880,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09880,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09881,Hard Prompt,gemini-2.5-flash,1
battle_09881,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09882,Hard Prompt,claude-opus-4-20250514,0
battle_09882,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09883,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09883,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09884,Hard Prompt,claude-opus-4-20250514,0
battle_09884,Hard Prompt,gemini-2.5-pro,1
battle_09885,Hard Prompt,grok-3-preview-02-24,0
battle_09885,Hard Prompt,o3-2025-04-16,1
battle_09886,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09886,Hard Prompt,o3-2025-04-16,0
battle_09887,Hard Prompt,gemini-2.5-flash-preview-04-17,0
battle_09887,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09888,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09888,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09889,Hard Prompt,claude-opus-4-20250514,1
battle_09889,Hard Prompt,gemini-2.5-pro,0
battle_09890,Hard Prompt,deepseek-r1-0528,0
battle_09890,Hard Prompt,grok-3-preview-02-24,1
battle_09891,Hard Prompt,kimi-k2-0711-preview,0
battle_09891,Hard Prompt,qwen3-235b-a22b-no-thinking,1
battle_09892,Hard Prompt,gemini-2.5-pro-preview-05-06,0
battle_09892,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09893,Hard Prompt,kimi-k2-0711-preview,1
battle_09893,Hard Prompt,claude-opus-4-20250514-thinking-16k,0
battle_09894,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09894,Hard Prompt,claude-opus-4-20250514,1
battle_09895,Hard Prompt,gemini-2.5-flash,0
battle_09895,Hard Prompt,grok-3-preview-02-24,1
battle_09896,Hard Prompt,claude-opus-4-20250514,1
battle_09896,Hard Prompt,o3-2025-04-16,0
battle_09897,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09897,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09898,Hard Prompt,gemini-2.5-flash-preview-04-17,1
battle_09898,Hard Prompt,claude-opus-4-20250514,0
battle_09899,Hard Prompt,gemini-2.5-pro,1
battle_09899,Hard Prompt,claude-opus-4-20250514,0
battle_09900,Hard Prompt,claude-opus-4-20250514,0
battle_09900,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09901,Hard Prompt,grok-4-0709,0
battle_09901,Hard Prompt,kimi-k2-0711-preview,1
battle_09902,Hard Prompt,claude-opus-4-20250514,1
battle_09902,Hard Prompt,o3-2025-04-16,0
battle_09903,Hard Prompt,qwen3-235b-a22b-no-thinking,0
battle_09903,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09904,Hard Prompt,llama-4-maverick-03-26-experimental,1
battle_09904,Hard Prompt,claude-opus-4-20250514,0
battle_09905,Hard Prompt,llama-4-maverick-03-26-experimental,0
battle_09905,Hard Prompt,chatgpt-4o-latest-20250326,1
battle_09906,Hard Prompt,kimi-k2-0711-preview,0
battle_09906,Hard Prompt,gemini-2.5-pro,1
battle_09907,Hard Prompt,claude-opus-4-20250514,1
battle_09907,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09908,Hard Prompt,chatgpt-4o-latest-20250326,0
battle_09908,Hard Prompt,claude-opus-4-20250514-thinking-16k,1
battle_09909,Hard Prompt,claude-opus-4-20250514,1
battle_09909,Hard Prompt,kimi-k2-0711-preview,0
